product_id,product_name,category,subcategory,brand,unit_cost,standard_price,supplier_id,launch_date
P01786,Home Appliances Product 1786,home appliances,Cooling,Apex,3312.46,5050.97,S0141,2023-06-21
P01787,Furniture Product 1787,Furniture,Storage,HomePro,1503.31,2319.22,S0011,2021-02-24
P01788,Clothing Product 1788,Clothing,Kids,Apex,6885.85,10841.97,S0211,2024-04-22
P01789,Home Appliances Product 1789,Home Appliances,Cooling,TechOne,1216.98,1538.86,S0092,2021-01-17
P01790,Electronics Product 1790,Electronics,Accessories,ValueMax,493.8,806.78,S0116,2024-12-17
P01791,Home Appliances Product 1791,Home Appliances,Cooling,ValueMax,507.25,650.85,S0048,2024-07-11
P01792,Furniture Product 1792,Furniture,Chairs,Apex,125.78,189.25,S0110,2025-01-27
P01793,Electronics Product 1793,Electronics,Mobiles,HomePro,709.39,908.21,S0119,2021-08-04
P01794,Clothing Product 1794,Clothing,Footwear,Urbanix,2836.09,3769.4,S0068,2025-05-08
P01795,Accessories Product 1795,Accessories,Watches,Nova,2096.63,2183.99,S0294,2023-09-27
P01796,Furniture Product 1796,Furniture,Chairs,Prime,930.95,1224.62,S0084,2025-04-25
P01797,Clothing Product 1797,Clothing,Footwear,TechOne,319.86,443.7,S0055,2024-06-24
P01798,Furniture Product 1798,Furniture,Storage,Vertex,1160.83,1505.6,S0165,2024-04-12
P01799,Office Supplies Product 1799,Office Supplies,Writing,Apex,1831.68,3304.0,S0096,2021-02-28
P01800,Clothing Product 1800,Clothing,Women,Vertex,1562.21,1846.04,S0137,2024-06-16
P01801,Clothing Product 1801,Clothing,Men,Prime,1114.84,1417.73,S0218,2023-03-30
P01802,Clothing Product 1802,Clothing,Women,Vertex,443.75,540.84,S0024,2025-03-30
P01803,Electronics Product 1803,Electronics,Mobiles,HomePro,2246.08,2856.23,S0153,2024-06-02
P01804,Clothing Product 1804,Clothing,Footwear,TechOne,62.69,100.0,S0007,2021-05-16
P01805,Clothing Product 1805,Clothing,Women,TechOne,1024.52,1759.74,S0014,2025-06-12
P01806,Clothing Product 1806,Clothing,Men,HomePro,12548.48,15684.04,S0028,2021-04-25
P01807,Electronics Product 1807,Electronics,Mobiles,Vertex,213.03,265.52,S0049,2022-07-01
P01808,Office Supplies Product 1808,Office Supplies,Printing,Apex,797.22,942.66,S0105,2022-01-31
P01809,Office Supplies Product 1809,Office Supplies,Paper,Nova,713.58,1190.54,S0281,2025-11-13
P01810,Electronics Product 1810,Electronics,Mobiles,Urbanix,466.88,755.59,S0272,2021-10-07
P01811,Furniture Product 1811,Furniture,Storage,Apex,2505.27,3382.77,S0031,2025-03-22
P01812,Office Supplies Product 1812,Office Supplies,Writing,HomePro,1673.74,1924.7,S0298,2022-02-10
P01813,Home Appliances Product 1813,,Cleaning,Nova,1202.7,1397.41,S0191,2024-04-02
P01814,Furniture Product 1814,Furniture,Home Office,TechOne,1898.82,2663.38,S0167,2021-06-14
P01815,Home Appliances Product 1815,Home Appliances,Cooling,Prime,823.76,1220.27,S0238,2022-12-17
P01816,Office Supplies Product 1816,Office Supplies,Stationery,ValueMax,27023.38,28852.19,S0146,2024-02-12
P01817,Home Appliances Product 1817,Home Appliances,Cleaning,Apex,1064.0,1396.08,S0080,2024-07-21
P01818,Office Supplies Product 1818,Office Supplies,Printing,Apex,828.84,1458.78,S0159,2025-05-12
P01819,Office Supplies Product 1819,Office Supplies,Paper,HomePro,163.08,216.94,S0218,2025-01-29
P01820,Clothing Product 1820,Clothing,Kids,TechOne,404.92,696.89,S0205,2023-08-05
P01821,Accessories Product 1821,Accessories,Personal Accessories,Vertex,2514.0,3779.91,S0051,2022-07-08
P01822,Office Supplies Product 1822,Office Supplies,Writing,Apex,264.65,315.65,S0282,2022-04-22
P01823,Office Supplies Product 1823,Office Supplies,Printing,Nova,105.33,138.73,S0086,2025-12-17
P01824,Clothing Product 1824,Clothing,Men,Prime,920.72,1239.41,S0246,2024-01-16
P01825,Clothing Product 1825,Clothing,Kids,TechOne,3900.09,4725.94,S0094,2025-07-17
P01826,Electronics Product 1826,Electronics,Audio,TechOne,1035.35,1251.95,S0020,2023-03-03
P01827,Office Supplies Product 1827,Office Supplies,Stationery,Urbanix,496.73,857.44,S0299,2023-06-06
P01828,Office Supplies Product 1828,Office Supplies,Writing,Prime,154.86,187.09,S0177,2025-02-16
P01829,Accessories Product 1829,Accessories,Bags,Apex,1173.52,1886.22,S0065,2024-08-12
P01830,Office Supplies Product 1830,Office Supplies,Paper,Prime,1798.51,2324.71,S0001,2022-01-02
P01831,Office Supplies Product 1831,Office Supplies,Paper,Vertex,147.99,202.02,S0039,2023-08-15
P01832,Accessories Product 1832,Accessories,Bags,Urbanix,2514.45,3731.66,S0051,2022-01-25
P01833,Office Supplies Product 1833,Office Supplies,Printing,Prime,2038.29,2580.59,S0278,2024-10-20
P01834,Electronics Product 1834,Electronics,Laptops,Apex,2506.63,3723.4,S0054,2021-02-24
P01835,Electronics Product 1835,Electronics,Mobiles,ValueMax,2010.24,2150.81,S0049,2025-02-18
P01836,Electronics Product 1836,Electronics,Accessories,Apex,1582.76,2307.13,S0252,2025-08-23
P01837,Electronics Product 1837,Electronics,Accessories,Prime,1939.09,2019.89,S0264,2021-02-12
P01838,Office Supplies Product 1838,Office Supplies,Stationery,HomePro,2152.62,2859.92,S0063,2024-02-25
P01839,Home Appliances Product 1839,Home Appliances,Cleaning,TechOne,125.48,194.67,S0196,2021-05-25
P01840,Clothing Product 1840,Clothing,Kids,Prime,178.61,267.47,S0161,2022-10-20
P01841,Electronics Product 1841,Electronics,Accessories,Prime,494.26,574.83,S0174,2022-09-07
P01842,Clothing Product 1842,Clothing,Footwear,Vertex,892.62,1053.9,S0094,2023-08-07
P01843,Electronics Product 1843,Electronics,Audio,TechOne,1413.26,1769.08,S0226,2025-08-02
P01844,Accessories Product 1844,Accessories,Bags,TechOne,1181.11,1660.31,S0265,2023-04-23
P01845,Electronics Product 1845,Electronics,Accessories,Vertex,3422.21,3667.2,S0218,2022-12-28
P01846,Clothing Product 1846,Clothing,Men,Urbanix,2767.42,3784.13,S0271,2021-06-19
P01847,Furniture Product 1847,Furniture,Chairs,Urbanix,350.5,501.54,S0034,2025-06-08
P01848,Clothing Product 1848,Clothing,Kids,ValueMax,1155.15,1523.33,S0198,2022-07-29
P01849,Office Supplies Product 1849,Office Supplies,Writing,Nova,348.23,514.01,S0300,2023-04-24
P01850,Home Appliances Product 1850,Home Appliances,Kitchen,Vertex,703.45,994.09,S0161,2021-06-18
P01851,Furniture Product 1851,Furniture,Chairs,Urbanix,1298.2,1655.52,S0283,2022-06-12
P01852,Accessories Product 1852,Accessories,Personal Accessories,Apex,92.36,100.0,S0105,2023-10-07
P01853,Office Supplies Product 1853,Office Supplies,Paper,Vertex,9587.02,13377.39,S0269,2025-07-02
P01854,Home Appliances Product 1854,Home Appliances,Cooling,Apex,1744.96,2114.31,S0282,2022-08-24
P01855,Home Appliances Product 1855,Home Appliances,Cleaning,HomePro,521.08,661.41,S0187,2023-10-21
P01856,Accessories Product 1856,Accessories,Personal Accessories,TechOne,5624.29,8245.7,S0212,2025-05-18
P01857,Furniture Product 1857,Furniture,Desks,Nova,498.73,847.8,S0157,2022-10-20
P01858,Furniture Product 1858,Furniture,Desks,Vertex,1005.34,1370.04,S0096,2022-06-23
P01859,Furniture Product 1859,Furniture,Desks,Nova,497.36,737.28,S0161,2021-03-23
P01860,Furniture Product 1860,Furniture,Storage,ValueMax,5474.77,6260.83,S0289,2025-07-16
P01861,Clothing Product 1861,Clothing,Kids,HomePro,762.17,1080.41,S0005,2021-07-22
P01862,Accessories Product 1862,Accessories,Personal Accessories,Apex,1025.59,1393.48,S0062,2022-01-29
P01863,Accessories Product 1863,Accessories,Personal Accessories,TechOne,2427.85,3999.24,S0150,2021-09-12
P01864,Office Supplies Product 1864,Office Supplies,Stationery,Apex,1689.06,2154.29,S0102,2024-07-15
P01865,Clothing Product 1865,Clothing,Footwear,Vertex,857.12,1136.52,S0188,2022-10-28
P01866,Home Appliances Product 1866,Home Appliances,Cooling,Apex,2273.45,3642.65,S0109,2024-07-10
P01867,Accessories Product 1867,Accessories,Personal Accessories,HomePro,11230.38,15192.54,S0198,2024-01-14
P01868,Electronics Product 1868,Electronics,Accessories,Nova,1386.01,1648.28,S0032,2021-01-28
P01869,Office Supplies Product 1869,Office Supplies,Printing,Apex,640.37,1348.62,S0100,2022-07-16
P01870,Home Appliances Product 1870,Home Appliances,Cooling,Prime,1192.49,1423.26,S0208,2021-01-08
P01871,Furniture Product 1871,Furniture,Home Office,Nova,3276.79,4449.32,S0142,2021-04-30
P01872,Office Supplies Product 1872,Office Supplies,Paper,Urbanix,458.29,659.1,S0215,2023-05-14
P01873,Accessories Product 1873,Accessories,Personal Accessories,Prime,638.87,908.47,S0191,2022-04-29
P01874,Accessories Product 1874,Accessories,Watches,Urbanix,193.18,257.92,S0099,2021-06-12
P01875,Accessories Product 1875,Accessories,Personal Accessories,Urbanix,274.92,367.31,S0129,2023-01-16
P01876,Home Appliances Product 1876,Home Appliances,Kitchen,HomePro,538.75,715.0,S0290,2023-04-05
P01877,Furniture Product 1877,Furniture,Home Office,Prime,954.97,1134.72,S0289,2025-12-16
P01878,Furniture Product 1878,Furniture,Chairs,Prime,3624.71,7038.57,S0011,2024-04-22
P01879,Office Supplies Product 1879,Office Supplies,Writing,TechOne,1542.33,2050.97,S0212,2022-12-19
P01880,Clothing Product 1880,Clothing,Men,Nova,50.0,482.03,S0148,2023-05-14
P01881,Office Supplies Product 1881,Office Supplies,Stationery,Urbanix,442.4,579.46,S0001,2021-06-12
P01882,Clothing Product 1882,Clothing,Footwear,Nova,3632.11,4744.9,S0191,2022-12-07
P01883,Office Supplies Product 1883,Office Supplies,Printing,ValueMax,2871.24,3702.22,S0007,2023-11-27
P01884,Home Appliances Product 1884,Home Appliances,Kitchen,Vertex,1092.3,1234.26,S0096,2021-02-08
P01885,Furniture Product 1885,Furniture,Chairs,TechOne,575.13,770.89,S0208,2025-08-06
P01886,Furniture Product 1886,Furniture,Home Office,Vertex,2848.52,3696.01,S0244,2023-07-30
P01887,Electronics Product 1887,Electronics,Accessories,Urbanix,272.36,444.41,S0124,2024-12-06
P01888,Electronics Product 1888,Electronics,Laptops,Apex,1509.0,1775.98,S0243,2022-05-18
P01889,Home Appliances Product 1889,Home Appliances,Cooling,TechOne,9173.89,11646.21,S0252,2025-03-07
P01890,Office Supplies Product 1890,Office Supplies,Paper,Vertex,1208.08,1473.55,S0135,2022-11-01
P01891,Furniture Product 1891,Furniture,Storage,Vertex,323.63,552.51,S0052,2025-08-22
P01892,Home Appliances Product 1892,Home Appliances,Cleaning,ValueMax,1477.72,1808.85,S0198,2023-08-11
P01893,Office Supplies Product 1893,Office Supplies,Stationery,Urbanix,505.33,750.0,S0005,2024-03-07
P01894,Electronics Product 1894,Electronics,Mobiles,Vertex,188.41,297.66,S0268,2022-01-07
P01895,Furniture Product 1895,Furniture,Storage,HomePro,1801.22,2419.01,S0117,2025-12-21
P01896,Electronics Product 1896,Electronics,Accessories,Nova,3184.28,3669.87,S0229,2021-12-18
P01897,Clothing Product 1897,Clothing,Men,TechOne,761.87,879.34,S0221,2021-03-02
P01898,Furniture Product 1898,Furniture,Home Office,ValueMax,529.97,822.91,S0142,2023-03-14
P01899,Electronics Product 1899,Electronics,Audio,TechOne,392.72,458.75,S0292,2025-03-04
P01900,Electronics Product 1900,electronics,Accessories,Urbanix,713.54,1032.92,S0239,2025-08-09
P01901,Clothing Product 1901,Clothing,Footwear,Nova,491.38,683.83,S0266,2025-04-14
P01902,Electronics Product 1902,Electronics,Laptops,Prime,302.26,436.61,S0029,2023-10-07
P01903,Home Appliances Product 1903,Home Appliances,Kitchen,Urbanix,5435.75,7960.49,S0146,2025-07-31
P01904,Electronics Product 1904,Electronics,Accessories,ValueMax,1575.32,1913.27,S0286,2023-06-17
P01905,Clothing Product 1905,Clothing,Men,HomePro,1760.21,2127.01,S0244,2023-05-23
P01906,Office Supplies Product 1906,,Stationery,ValueMax,1911.6,2902.93,S0137,2021-11-26
P01907,Office Supplies Product 1907,Office Supplies,Paper,TechOne,2057.2,2594.41,S0022,2024-12-08
P01908,Electronics Product 1908,Electronics,Accessories,HomePro,762.15,793.91,S0085,2022-07-31
P01909,Home Appliances Product 1909,Home Appliances,Small Appliances,Nova,1048.22,1575.98,S0172,2021-12-23
P01910,Accessories Product 1910,Accessories,Personal Accessories,Nova,764.39,916.94,S0193,2022-11-06
P01911,Electronics Product 1911,Electronics,Laptops,Nova,1271.18,1860.39,S0278,2024-01-06
P01912,Electronics Product 1912,Electronics,Mobiles,Apex,997.6,1688.79,S0028,2022-05-08
P01913,Accessories Product 1913,Accessories,Personal Accessories,Vertex,596.1,818.45,S0119,2022-10-17
P01914,Office Supplies Product 1914,Office Supplies,Stationery,ValueMax,200.22,317.6,S0082,2022-08-26
P01915,Electronics Product 1915,Electronics,Audio,Vertex,992.58,1388.96,S0289,2023-12-25
P01916,Electronics Product 1916,Electronics,Laptops,ValueMax,558.86,978.29,S0050,2024-07-27
P01917,Clothing Product 1917,Clothing,Women,HomePro,151.54,181.22,S0067,2024-05-17
P01918,Clothing Product 1918,Clothing,Men,Nova,1457.02,1993.68,S0090,2021-09-15
P01919,Clothing Product 1919,Clothing,Kids,Nova,2088.0,3150.82,S0032,2022-09-26
P01920,Accessories Product 1920,Accessories,Travel,Prime,11265.18,15039.47,S0194,2024-03-29
P01921,Office Supplies Product 1921,Office Supplies,Stationery,Urbanix,498.89,811.5,S0158,2022-01-30
P01922,Furniture Product 1922,Furniture,Home Office,Urbanix,541.4,700.2,S0168,2021-05-07
P01923,Office Supplies Product 1923,Office Supplies,Writing,Apex,206.98,395.7,S0273,2022-08-11
P01924,Furniture Product 1924,Furniture,Home Office,Vertex,765.49,1478.4,S0130,2024-05-23
P01925,Furniture Product 1925,Furniture,Home Office,Vertex,1030.99,1469.08,S0094,2024-04-26
P01926,Electronics Product 1926,Electronics,Laptops,HomePro,359.73,533.14,S0113,2021-08-25
P01927,Furniture Product 1927,Furniture,Storage,ValueMax,615.37,1007.42,S0241,2024-05-20
P01928,Clothing Product 1928,Clothing,Kids,Urbanix,140.8,165.9,S0159,2021-12-21
P01929,Electronics Product 1929,Electronics,Laptops,ValueMax,2609.79,3030.41,S0051,2024-09-14
P01930,Office Supplies Product 1930,Office Supplies,Paper,Urbanix,335.56,555.24,S0207,2023-10-31
P01931,Clothing Product 1931,Clothing,Footwear,Urbanix,814.4,1159.12,S0224,2021-08-19
P01932,Clothing Product 1932,Clothing,Kids,Nova,216.85,288.12,S0075,2022-10-02
P01933,Home Appliances Product 1933,Home Appliances,Cleaning,Prime,488.57,670.3,S0168,2025-02-02
P01934,Home Appliances Product 1934,Home Appliances,Cleaning,Prime,871.02,907.31,S0170,2023-03-01
P01935,Clothing Product 1935,Clothing,Footwear,HomePro,888.78,1186.53,S0053,2024-06-09
P01936,Electronics Product 1936,Electronics,Mobiles,Vertex,1561.3,1938.77,S0003,2024-09-27
P01937,Office Supplies Product 1937,Office Supplies,Stationery,Vertex,3229.35,5060.15,S0216,2021-02-25
P01938,Clothing Product 1938,Clothing,Kids,Prime,1574.26,2496.86,S0185,2025-08-27
P01939,Furniture Product 1939,Furniture,Home Office,Nova,2111.68,3140.83,S0215,2022-09-05
P01940,Electronics Product 1940,Electronics,Laptops,Vertex,3518.45,5095.85,S0114,2024-12-18
P01941,Furniture Product 1941,Furniture,Desks,HomePro,1866.18,2121.3,S0155,2023-05-02
P01942,Office Supplies Product 1942,Office Supplies,Paper,ValueMax,776.1,1156.75,S0295,2023-11-19
P01943,Office Supplies Product 1943,Office Supplies,Stationery,Apex,2195.83,3291.8,S0068,2022-10-21
P01944,Electronics Product 1944,Electronics,Audio,Vertex,2124.63,3509.0,S0196,2025-04-07
P01945,Home Appliances Product 1945,Home Appliances,Cleaning,ValueMax,1189.4,2295.35,S0040,2021-08-03
P01946,Accessories Product 1946,Accessories,Bags,Apex,251.95,280.18,S0020,2025-06-24
P01947,Electronics Product 1947,Electronics,Mobiles,HomePro,397.72,517.3,S0288,2022-01-14
P01948,Accessories Product 1948,Accessories,Travel,Vertex,733.15,911.62,S0039,2025-05-31
P01949,Electronics Product 1949,Electronics,Accessories,Apex,1865.1,2616.77,S0197,2021-02-14
P01950,Accessories Product 1950,Accessories,Personal Accessories,Nova,855.93,1174.66,S0155,2021-01-26
P01951,Accessories Product 1951,Accessories,Watches,HomePro,2818.04,3740.39,S0243,2021-06-19
P01952,Electronics Product 1952,Electronics,Accessories,Vertex,2804.24,4470.76,S0164,2023-09-27
P01953,Home Appliances Product 1953,Home Appliances,Kitchen,ValueMax,3344.47,3980.84,S0210,2022-05-01
P01954,Accessories Product 1954,Accessories,Personal Accessories,Nova,3341.69,4006.28,S0269,2023-12-28
P01955,Accessories Product 1955,Accessories,Personal Accessories,HomePro,354.13,425.42,S0249,2025-02-05
P01956,Accessories Product 1956,Accessories,Personal Accessories,Vertex,1489.48,1944.41,S0217,2021-02-19
P01957,Office Supplies Product 1957,Office Supplies,Stationery,HomePro,557.45,653.63,S0049,2023-08-20
P01958,Electronics Product 1958,Electronics,Audio,Prime,169.52,230.68,S0051,2024-09-11
P01959,Home Appliances Product 1959,Home Appliances,Cooling,ValueMax,672.04,900.19,S0150,2023-02-14
P01960,Clothing Product 1960,Clothing,Footwear,HomePro,3649.8,4513.44,S0198,2025-08-16
P01961,Clothing Product 1961,Clothing,Men,Urbanix,1222.46,1902.3,S0201,2024-04-23
P01962,Office Supplies Product 1962,Office Supplies,Writing,Nova,6642.83,9026.2,S0237,2021-03-05
P01963,Clothing Product 1963,Clothing,Footwear,Apex,893.62,1432.69,S0032,2023-09-16
P01964,Electronics Product 1964,Electronics,Mobiles,Prime,10399.75,13875.49,S0053,2022-12-02
P01965,Clothing Product 1965,Clothing,Kids,Nova,1049.63,1433.1,S0045,2021-08-29
P01966,Electronics Product 1966,Electronics,Laptops,Apex,964.98,1227.28,S0163,2025-10-01
P01967,Clothing Product 1967,Clothing,Kids,Vertex,243.95,333.85,S0191,2022-02-11
P01968,Home Appliances Product 1968,Home Appliances,Cooling,Vertex,2400.11,3643.28,S0035,2021-06-02
P01969,Office Supplies Product 1969,Office Supplies,Stationery,Nova,560.07,726.29,S0261,2022-02-11
P01970,Office Supplies Product 1970,Office Supplies,Stationery,Urbanix,426.09,628.31,S0092,2025-02-11
P01971,Furniture Product 1971,Furniture,Storage,Vertex,3505.75,4321.28,S0199,2023-12-31
P01972,Accessories Product 1972,Accessories,Bags,Nova,2499.38,3821.12,S0226,2025-02-05
P01973,Clothing Product 1973,Clothing,Women,Prime,2933.23,3722.42,S0011,2023-04-23
P01974,Furniture Product 1974,Furniture,Chairs,Vertex,538.68,835.38,S0260,2021-08-02
P01975,Electronics Product 1975,Electronics,Accessories,Vertex,825.51,1140.36,S0292,2022-12-09
P01976,Electronics Product 1976,Electronics,Audio,Prime,653.19,1130.28,S0288,2021-12-31
P01977,Office Supplies Product 1977,Office Supplies,Printing,Nova,2218.66,2624.37,S0042,2023-10-13
P01978,Accessories Product 1978,Accessories,Bags,ValueMax,4979.56,5673.95,S0118,2022-05-07
P01979,Clothing Product 1979,Clothing,Men,Prime,1372.72,1734.06,S0070,2025-11-06
P01980,Electronics Product 1980,Electronics,Audio,ValueMax,7509.58,8647.0,S0136,2022-11-20
P01981,Home Appliances Product 1981,Home Appliances,Cooling,ValueMax,2555.55,2943.25,S0293,2022-07-28
P01982,Furniture Product 1982,Furniture,Home Office,ValueMax,633.7,948.88,S0229,2025-12-02
P01983,Home Appliances Product 1983,Home Appliances,Small Appliances,Apex,2007.51,2748.44,S0232,2023-08-08
P01984,Furniture Product 1984,Furniture,Home Office,Prime,5140.71,6607.87,S0127,2021-11-08
P01985,Clothing Product 1985,Clothing,Men,HomePro,6804.28,8851.71,S0281,2023-05-27
P01986,Accessories Product 1986,Accessories,Watches,Nova,3105.39,3932.25,S0277,2022-04-10
P01987,Furniture Product 1987,Furniture,Home Office,TechOne,695.59,1231.21,S0242,2024-07-31
P01988,Clothing Product 1988,Clothing,Kids,Urbanix,776.4,966.21,S0245,2023-11-14
P01989,Accessories Product 1989,Accessories,Travel,Nova,1840.69,2134.84,S0196,2024-08-25
P01990,Electronics Product 1990,Electronics,Audio,Vertex,4162.52,6399.99,S0029,2025-09-12
P01991,Electronics Product 1991,electronics,Laptops,Vertex,1391.68,1851.68,S0086,2024-08-23
P01992,Clothing Product 1992,Clothing,Women,Nova,994.65,1890.52,S0231,2022-09-14
