return_id,order_id,product_id,return_date,return_quantity,return_reason,return_status
RET0006567,ORD0067136,P01558,2026-01-20,1,Wrong Product,Approved
RET0006568,ORD0020476,P00496,2025-12-18,1,Incorrect Size,Pending
RET0006569,ORD0022100,P00461,2024-05-10,1,Customer Changed Mind,Approved
RET0006570,ORD0056241,P00333,2024-10-16,1,Incorrect Size,Approved
RET0006571,ORD0094101,P00338,2026-01-10,2,Late Delivery,Approved
RET0006572,ORD0031921,P00057,2025-08-01,1,Late Delivery,Approved
RET0006573,ORD0107753,P00471,2024-01-31,1,Customer Changed Mind,Approved
RET0006574,ORD0080190,P01007,2026-07-23,2,Customer Changed Mind,Approved
RET0006575,ORD0097336,P00629,2025-07-14,1,Quality Issue,Approved
RET0006576,ORD0030545,P00016,2025-02-25,1,Quality Issue,Processed
RET0006577,ORD0080552,P00105,2024-12-23,1,Quality Issue,Approved
RET0006578,ORD0070405,P01081,2026-01-30,1,Customer Changed Mind,Processed
RET0006579,ORD0118816,P01694,2026-05-20,1,Wrong Product,Processed
RET0006580,ORD0113450,P01417,2025-09-25,1,Damaged,Processed
RET0006581,ORD0056954,P00039,2025-09-11,1,Quality Issue,Pending
RET0006582,ORD0102771,P01362,2026-05-08,1,Customer Changed Mind,Processed
RET0006583,ORD0052410,P00123,2025-02-20,2,Late Delivery,Approved
RET0006584,ORD0075860,P01839,2026-07-03,1,Customer Changed Mind,Approved
RET0006585,ORD0093647,P00805,2026-07-14,1,Customer Changed Mind,Approved
RET0006586,ORD0069926,P00302,2025-12-09,1,Quality Issue,Processed
RET0006587,ORD0094619,P00896,2026-03-03,1,Quality Issue,Processed
RET0006588,ORD0029955,P00603,2026-04-20,1,Incorrect Size,Approved
RET0006589,ORD0067063,P01890,2024-11-03,1,Damaged,Approved
RET0006590,ORD0007318,P00825,2026-07-11,1,Late Delivery,Rejected
RET0006591,ORD0033866,P00943,2024-04-17,1,Damaged,Processed
RET0006592,ORD0000189,P01927,2025-11-23,1,Quality Issue,Approved
RET0006593,ORD0104385,P00674,2025-08-12,2,Quality Issue,Rejected
RET0006594,ORD0041449,P01161,2025-10-17,1,Customer Changed Mind,Processed
RET0006595,ORD0018620,P00120,2026-01-31,1,Quality Issue,Approved
RET0006596,ORD0021182,P01737,2024-01-30,1,Customer Changed Mind,Approved
RET0006597,ORD0038562,P01165,2026-01-16,1,Wrong Product,Processed
RET0006598,ORD0035862,P00777,2025-01-24,1,Customer Changed Mind,Approved
RET0006599,ORD0028868,P01225,2024-12-16,1,Damaged,Pending
RET0006600,ORD0102044,P00620,2024-10-07,2,Incorrect Size,Processed
RET0006601,ORD0035827,P00407,2026-06-08,1,Quality Issue,Processed
RET0006602,ORD0002976,P01143,2026-01-07,1,Quality Issue,Processed
RET0006603,ORD0078050,P01589,2026-01-25,1,Incorrect Size,Pending
RET0006604,ORD0074107,P01691,2024-05-30,1,Quality Issue,Approved
RET0006605,ORD0070638,P00654,2024-09-08,1,Customer Changed Mind,Approved
RET0006606,ORD0025801,P00091,2026-07-11,1,Damaged,Processed
RET0006607,ORD0088684,P00202,2024-08-28,3,Customer Changed Mind,Approved
RET0006608,ORD0117551,P00556,2024-11-22,1,Incorrect Size,Processed
RET0006609,ORD0063286,P00640,2025-12-18,1,Incorrect Size,Processed
RET0006610,ORD0036619,P01606,2025-12-05,1,Quality Issue,Approved
RET0006611,ORD0108579,P01089,2025-05-08,1,Wrong Product,Approved
RET0006612,ORD0106362,P01244,2026-04-19,1,Wrong Product,Processed
RET0006613,ORD0038893,P01882,2026-04-20,1,Incorrect Size,Approved
RET0006614,ORD0066932,P01718,2026-06-12,1,Damaged,Approved
RET0006615,ORD0028105,P01926,2024-07-15,1,Quality Issue,Approved
RET0006616,ORD0046142,P00863,2024-12-11,1,Customer Changed Mind,Approved
RET0006617,ORD0107104,P01938,2026-03-18,1,Customer Changed Mind,Processed
RET0006618,ORD0041421,P00379,2026-04-22,2,Quality Issue,Pending
RET0006619,ORD0034031,P01062,2024-11-13,1,Incorrect Size,Processed
RET0006620,ORD0117146,P00324,2025-08-11,2,Quality Issue,Processed
RET0006621,ORD0064654,P01583,2026-07-09,2,Customer Changed Mind,Approved
RET0006622,ORD0060138,P01663,2026-03-06,1,Customer Changed Mind,Pending
RET0006623,ORD0089844,P00442,2024-09-01,2,Incorrect Size,Rejected
RET0006624,ORD0114959,P00941,2024-11-08,2,Late Delivery,Processed
RET0006625,ORD0114561,P01928,2026-05-13,1,Customer Changed Mind,Approved
RET0006626,ORD0105944,P01221,2026-04-03,2,Quality Issue,Approved
RET0006627,ORD0050250,P00848,2024-11-13,1,Wrong Product,Approved
RET0006628,ORD0053798,P00681,2024-05-01,2,Damaged,Approved
RET0006629,ORD0041007,P00871,2025-05-11,1,Incorrect Size,Approved
RET0006630,ORD0105146,P00357,2025-12-06,1,Quality Issue,Rejected
RET0006631,ORD0075826,P01728,2025-03-04,1,Damaged,Approved
RET0006632,ORD0115054,P01853,2026-01-22,1,Wrong Product,Approved
RET0006633,ORD0054225,P01554,2025-01-19,2,Incorrect Size,Rejected
RET0006634,ORD0036121,P01560,2025-03-16,1,Quality Issue,Pending
RET0006635,ORD0002094,P01158,2024-08-18,2,Quality Issue,Approved
RET0006636,ORD0066292,P01653,2026-06-13,1,Damaged,Approved
RET0006637,ORD0024173,P00877,2025-07-05,1,Incorrect Size,Processed
RET0006638,ORD0041914,P01733,2026-06-10,2,Incorrect Size,Pending
RET0006639,ORD0008082,P01836,2025-08-10,2,Late Delivery,Processed
RET0006640,ORD0009910,P00830,2026-02-14,1,Customer Changed Mind,Approved
RET0006641,ORD0043649,P01341,2024-03-13,2,Quality Issue,Processed
RET0006642,ORD0012385,P00802,2025-07-08,1,Incorrect Size,Processed
RET0006643,ORD0016127,P00609,2026-03-18,2,Quality Issue,Approved
RET0006644,ORD0041105,P00425,2025-03-13,1,Incorrect Size,Approved
RET0006645,ORD0059410,P00853,2026-02-23,1,Quality Issue,Rejected
RET0006646,ORD0026273,P00428,2024-11-21,1,Customer Changed Mind,Processed
RET0006647,ORD0109346,P00798,2025-01-14,1,Customer Changed Mind,Approved
RET0006648,ORD0059272,P01479,2024-08-31,1,Quality Issue,Processed
RET0006649,ORD0046878,P01308,2025-09-10,1,Wrong Product,Processed
RET0006650,ORD0007280,P01178,2025-12-19,3,Wrong Product,Approved
RET0006651,ORD0071176,P00984,2025-03-30,1,Quality Issue,Approved
RET0006652,ORD0087783,P00413,2026-04-07,1,Customer Changed Mind,Approved
RET0006653,ORD0083737,P01360,2024-05-26,1,Quality Issue,Pending
RET0006654,ORD0102185,P01499,2025-11-18,2,Damaged,Approved
RET0006655,ORD0119183,P00396,2026-07-08,1,Customer Changed Mind,Processed
RET0006656,ORD0022292,P01275,2025-11-02,1,Wrong Product,Processed
RET0006657,ORD0068729,P00716,2026-05-09,1,Quality Issue,Rejected
RET0006658,ORD0014354,P00203,2024-05-01,1,Quality Issue,Pending
RET0006659,ORD0016414,P01569,2026-06-22,1,Customer Changed Mind,Pending
RET0006660,ORD0063871,P01078,2026-01-07,3,Customer Changed Mind,Rejected
RET0006661,ORD0048781,P01007,2025-11-10,1,Damaged,Approved
RET0006662,ORD0092657,P00321,2025-11-09,2,Quality Issue,Approved
RET0006663,ORD0035487,P00220,2025-01-08,3,Incorrect Size,Approved
RET0006664,ORD0076268,P01024,2025-11-15,2,Quality Issue,Processed
RET0006665,ORD0119326,P01299,2026-04-21,1,Wrong Product,Approved
RET0006666,ORD0063811,P01869,2026-02-28,2,Quality Issue,Approved
RET0006667,ORD0096516,P00162,2026-01-13,1,Wrong Product,Approved
RET0006668,ORD0050812,P00797,2025-06-28,1,Damaged,Processed
RET0006669,ORD0085752,P01180,2025-12-12,1,Wrong Product,Approved
RET0006670,ORD0053824,P00122,2025-11-17,2,Damaged,Approved
RET0006671,ORD0040861,P01676,2026-04-18,1,Wrong Product,Processed
RET0006672,ORD0080632,P00535,2025-11-07,1,Quality Issue,Processed
RET0006673,ORD0010204,P01630,2025-04-02,1,Wrong Product,Rejected
RET0006674,ORD0081162,P00267,2026-05-08,2,Quality Issue,Processed
RET0006675,ORD0022401,P01442,2025-02-22,3,Incorrect Size,Processed
RET0006676,ORD0103445,P01772,2024-07-12,1,Late Delivery,Approved
RET0006677,ORD0105864,P00460,2025-12-15,1,Customer Changed Mind,Approved
RET0006678,ORD0065681,P01345,2025-05-09,3,Quality Issue,Processed
RET0006679,ORD0032870,P00936,2025-11-23,1,Damaged,Approved
RET0006680,ORD0013814,P00989,2025-10-15,2,Customer Changed Mind,Rejected
RET0006681,ORD0047456,P00312,2024-01-07,1,Customer Changed Mind,Pending
RET0006682,ORD0053715,P01015,2026-06-21,1,Incorrect Size,Approved
RET0006683,ORD0070607,P00911,2024-03-27,1,Quality Issue,Processed
RET0006684,ORD0084782,P00682,2026-06-27,1,Incorrect Size,Approved
RET0006685,ORD0035786,P00383,2026-05-26,1,Quality Issue,Approved
RET0006686,ORD0107799,P00351,2025-09-19,1,Late Delivery,Approved
RET0006687,ORD0101934,P00884,2025-04-03,1,Quality Issue,Processed
RET0006688,ORD0093185,P00315,2025-08-17,3,Incorrect Size,Pending
RET0006689,ORD0041579,P00684,2024-07-10,2,Customer Changed Mind,Approved
RET0006690,ORD0062676,P00454,2024-04-27,2,Incorrect Size,Processed
RET0006691,ORD0101864,P00147,2025-11-03,1,Incorrect Size,Approved
RET0006692,ORD0049624,P01089,2025-08-03,1,Late Delivery,Approved
RET0006693,ORD0028428,P01324,2026-04-03,1,Damaged,Processed
RET0006694,ORD0030445,P00593,2026-04-22,2,Wrong Product,Processed
RET0006695,ORD0080226,P01747,2025-10-04,1,Quality Issue,Processed
RET0006696,ORD0073021,P01311,2025-08-27,1,Damaged,Pending
RET0006697,ORD0106964,P00422,2026-03-23,1,Customer Changed Mind,Approved
RET0006698,ORD0083620,P00634,2026-04-16,3,Quality Issue,Processed
RET0006699,ORD0048005,P01235,2026-07-08,2,Incorrect Size,Approved
RET0006700,ORD0090806,P01056,2026-04-10,3,Incorrect Size,Processed
RET0006701,ORD0003529,P01009,2026-01-22,1,Quality Issue,Approved
RET0006702,ORD0063443,P01448,2024-03-23,1,Customer Changed Mind,Approved
RET0006703,ORD0080921,P00404,2025-03-13,1,Damaged,Processed
RET0006704,ORD0031442,P00233,2026-06-04,1,Quality Issue,Approved
RET0006705,ORD0061523,P01025,2025-07-08,2,Wrong Product,Processed
RET0006706,ORD0113704,P00008,2026-04-27,1,Late Delivery,Pending
RET0006707,ORD0000546,P00830,2025-02-15,1,Incorrect Size,Approved
RET0006708,ORD0053091,P01691,2026-04-04,1,Late Delivery,Processed
RET0006709,ORD0102496,P00719,2024-03-30,1,Quality Issue,Pending
RET0006710,ORD0027940,P01623,2024-12-10,3,Quality Issue,Processed
RET0006711,ORD0074376,P00017,2026-03-04,1,Incorrect Size,Approved
RET0006712,ORD0012253,P01523,2025-12-11,1,Customer Changed Mind,Processed
RET0006713,ORD0028050,P01979,2026-06-10,1,Customer Changed Mind,Processed
RET0006714,ORD0108474,P01352,2026-02-14,1,Wrong Product,Processed
RET0006715,ORD0005913,P00906,2025-05-23,2,Quality Issue,Processed
RET0006716,ORD0045629,P00918,2024-11-14,1,Wrong Product,Approved
RET0006717,ORD0095757,P01032,2025-08-20,1,Late Delivery,Processed
RET0006718,ORD0047023,P01383,2026-01-18,1,Quality Issue,Approved
RET0006719,ORD0088391,P01058,2025-08-25,1,Damaged,Rejected
RET0006720,ORD0088440,P00204,2024-08-13,1,Late Delivery,Processed
RET0006721,ORD0103356,P00957,2026-07-28,2,Wrong Product,Pending
RET0006722,ORD0000977,P01124,2025-04-04,1,Wrong Product,Approved
RET0006723,ORD0092480,P00937,2025-01-01,2,Damaged,Approved
RET0006724,ORD0078492,P01312,2025-06-12,1,Damaged,Approved
RET0006725,ORD0085231,P00240,2025-04-02,1,Incorrect Size,Approved
RET0006726,ORD0091161,P00448,2026-03-27,1,Incorrect Size,Approved
RET0006727,ORD0080683,P00531,2026-04-17,2,Quality Issue,Processed
RET0006728,ORD0111309,P01727,2026-07-21,1,Quality Issue,Approved
RET0006729,ORD0013169,P00387,2025-02-28,1,Quality Issue,Pending
RET0006730,ORD0044093,P00493,2025-02-24,1,Incorrect Size,Approved
RET0006731,ORD0005883,P00233,2025-12-20,1,Late Delivery,Approved
RET0006732,ORD0113883,P01841,2024-03-02,3,Damaged,Processed
RET0006733,ORD0044535,P01735,2025-11-21,1,Quality Issue,Approved
RET0006734,ORD0006655,P01405,2025-05-28,1,Incorrect Size,Processed
RET0006735,ORD0004420,P01107,2025-05-14,1,Wrong Product,Processed
RET0006736,ORD0028521,P00398,2026-07-20,3,Customer Changed Mind,Processed
RET0006737,ORD0098343,P00206,2025-05-22,2,Customer Changed Mind,Processed
RET0006738,ORD0053177,P00983,2025-06-15,2,Customer Changed Mind,Processed
RET0006739,ORD0110488,P01791,2026-01-10,2,Quality Issue,Pending
RET0006740,ORD0031829,P01804,2026-05-25,1,Customer Changed Mind,Approved
RET0006741,ORD0095904,P01689,2025-03-15,1,Incorrect Size,Processed
RET0006742,ORD0064635,P01144,2025-06-09,2,Quality Issue,Processed
RET0006743,ORD0066399,P01842,2026-07-11,1,Damaged,Approved
RET0006744,ORD0026559,P01906,2026-02-13,3,Quality Issue,Processed
RET0006745,ORD0010207,P00036,2025-05-19,1,Quality Issue,Processed
RET0006746,ORD0077684,P00671,2026-02-04,2,Late Delivery,Approved
RET0006747,ORD0094891,P00233,2024-08-20,1,Customer Changed Mind,Approved
RET0006748,ORD0008913,P00571,2025-08-16,1,Incorrect Size,Processed
RET0006749,ORD0049230,P00172,2026-06-24,1,Customer Changed Mind,Approved
RET0006750,ORD0028966,P01199,2026-04-20,1,Damaged,Approved
RET0006751,ORD0116887,P01459,2026-04-11,1,Customer Changed Mind,Processed
RET0006752,ORD0038901,P00532,2025-10-15,1,Wrong Product,Processed
RET0006753,ORD0055636,P00253,2026-04-25,1,Quality Issue,Processed
RET0006754,ORD0102708,P01111,2024-05-05,1,Wrong Product,Approved
RET0006755,ORD0117804,P01161,2026-03-03,3,Quality Issue,Approved
RET0006756,ORD0104531,P01358,2025-02-06,3,Customer Changed Mind,Processed
RET0006757,ORD0058597,P00008,2025-06-29,2,Incorrect Size,Approved
RET0006758,ORD0115114,P01554,2026-05-11,1,Customer Changed Mind,Pending
RET0006759,ORD0092950,P01900,2024-11-21,1,Incorrect Size,Processed
RET0006760,ORD0060762,P00914,2026-07-26,1,Incorrect Size,Approved
RET0006761,ORD0004924,P01008,2026-04-08,1,Wrong Product,Processed
RET0006762,ORD0035650,P00559,2025-12-25,1,Quality Issue,Pending
RET0006763,ORD0014891,P00608,2026-07-03,2,Wrong Product,Rejected
RET0006764,ORD0000575,P00857,2026-02-14,1,Quality Issue,Processed
RET0006765,ORD0041420,P00891,2024-08-12,1,Quality Issue,Approved
RET0006766,ORD0076160,P00411,2025-10-29,1,Wrong Product,Processed
RET0006767,ORD0089654,P00359,2025-11-08,1,Wrong Product,Processed
RET0006768,ORD0115975,P01747,2025-04-08,2,Customer Changed Mind,Processed
RET0006769,ORD0087704,P00398,2024-12-06,1,Quality Issue,Approved
RET0006770,ORD0098228,P01791,2025-11-11,1,Quality Issue,Rejected
RET0006771,ORD0034507,P00039,2025-02-17,2,Damaged,Processed
RET0006772,ORD0018456,P00062,2026-05-17,3,Customer Changed Mind,Approved
RET0006773,ORD0117700,P00562,2026-05-31,1,Customer Changed Mind,Approved
RET0006774,ORD0012916,P00980,2026-05-07,2,Quality Issue,Approved
RET0006775,ORD0115911,P01013,2025-03-06,1,Damaged,Approved
RET0006776,ORD0049855,P01022,2024-11-06,1,Customer Changed Mind,Approved
RET0006777,ORD0078180,P01665,2025-02-24,2,Incorrect Size,Processed
RET0006778,ORD0114927,P01842,2026-06-27,1,Customer Changed Mind,Approved
RET0006779,ORD0066123,P01653,2026-05-19,1,Quality Issue,Approved
RET0006780,ORD0077676,P00839,2025-04-20,1,Customer Changed Mind,Approved
RET0006781,ORD0052653,P00622,2026-05-13,1,Customer Changed Mind,Approved
RET0006782,ORD0096777,P01964,2026-03-26,1,Quality Issue,Approved
RET0006783,ORD0087539,P00050,2026-01-03,1,Wrong Product,Approved
RET0006784,ORD0060643,P01807,2025-11-24,1,Wrong Product,Processed
RET0006785,ORD0013761,P01573,2025-02-18,1,Incorrect Size,Processed
RET0006786,ORD0008934,P01531,2026-06-30,1,Incorrect Size,Processed
RET0006787,ORD0103548,P00531,2025-11-28,1,Quality Issue,Approved
RET0006788,ORD0055146,P00258,2025-12-31,1,Damaged,Approved
RET0006789,ORD0093513,P01040,2026-07-03,2,Damaged,Approved
RET0006790,ORD0074562,P01494,2026-05-12,1,Wrong Product,Approved
RET0006791,ORD0115125,P00345,2026-07-06,1,Incorrect Size,Processed
RET0006792,ORD0034083,P00003,2024-06-29,2,Quality Issue,Processed
RET0006793,ORD0086154,P01649,2025-11-03,1,Late Delivery,Processed
RET0006794,ORD0061604,P00838,2025-03-10,1,Incorrect Size,Approved
RET0006795,ORD0107942,P00585,2025-08-14,1,Damaged,Approved
RET0006796,ORD0077809,P00376,2026-06-16,1,Late Delivery,Pending
RET0006797,ORD0091035,P00395,2026-03-10,1,Wrong Product,Approved
RET0006798,ORD0117734,P01501,2026-03-26,3,Customer Changed Mind,Approved
RET0006799,ORD0057150,P01087,2026-01-04,1,Incorrect Size,Approved
RET0006800,ORD0105015,P00353,2025-08-22,1,Incorrect Size,Pending
RET0006801,ORD0074209,P00173,2024-06-24,1,Damaged,Rejected
RET0006802,ORD0096014,P01920,2026-01-18,2,Wrong Product,Approved
RET0006803,ORD0117375,P00719,2026-07-07,1,Quality Issue,Approved
RET0006804,ORD0085289,P01714,2025-06-23,1,Damaged,Processed
RET0006805,ORD0075792,P01424,2025-05-09,1,Late Delivery,Approved
RET0006806,ORD0062886,P01715,2026-03-11,1,Quality Issue,Approved
RET0006807,ORD0084047,P00035,2026-02-19,3,Wrong Product,Approved
RET0006808,ORD0020395,P00316,2026-06-04,1,Wrong Product,Approved
RET0006809,ORD0033272,P01976,2025-12-02,1,Wrong Product,Approved
RET0006810,ORD0049705,P01896,2025-12-12,1,Incorrect Size,Processed
RET0006811,ORD0000881,P01403,2025-02-02,1,Customer Changed Mind,Processed
RET0006812,ORD0067742,P00317,2025-06-16,3,Quality Issue,Processed
RET0006813,ORD0071595,P01210,2025-09-26,1,Customer Changed Mind,Approved
RET0006814,ORD0017084,P01368,2026-05-10,2,Quality Issue,Approved
RET0006815,ORD0036812,P01326,2025-02-04,1,Damaged,Rejected
RET0006816,ORD0050268,P00715,2026-03-11,1,Damaged,Approved
RET0006817,ORD0053652,P01027,2025-09-05,1,Quality Issue,Approved
RET0006818,ORD0082575,P01145,2025-05-06,2,Quality Issue,Approved
RET0006819,ORD0110864,P00753,2025-08-29,2,Wrong Product,Approved
RET0006820,ORD0072745,P01495,2025-03-10,3,Customer Changed Mind,Processed
RET0006821,ORD0002955,P01349,2025-04-23,1,Incorrect Size,Approved
RET0006822,ORD0030998,P00904,2025-04-13,1,Damaged,Processed
RET0006823,ORD0022903,P01951,2024-07-16,1,Wrong Product,Approved
RET0006824,ORD0037883,P01437,2025-10-01,1,Customer Changed Mind,Processed
RET0006825,ORD0040523,P00604,2025-10-22,1,Wrong Product,Processed
RET0006826,ORD0001025,P00856,2025-10-15,1,Quality Issue,Approved
RET0006827,ORD0021218,P00500,2025-12-30,1,Quality Issue,Processed
RET0006828,ORD0046807,P00239,2026-06-10,1,Late Delivery,Pending
RET0006829,ORD0075434,P00387,2024-08-05,1,Quality Issue,Approved
RET0006830,ORD0075224,P00515,2026-06-08,1,Customer Changed Mind,Processed
RET0006831,ORD0109655,P01256,2025-02-04,1,Quality Issue,Processed
RET0006832,ORD0119344,P00496,2024-07-09,1,Damaged,Processed
RET0006833,ORD0047677,P01196,2026-04-18,1,Customer Changed Mind,Approved
RET0006834,ORD0002615,P00128,2024-10-21,1,Quality Issue,Approved
RET0006835,ORD0012633,P01314,2026-06-18,1,Customer Changed Mind,Approved
RET0006836,ORD0061861,P00580,2025-06-05,1,Damaged,Approved
RET0006837,ORD0063577,P00589,2025-07-23,2,Customer Changed Mind,Approved
RET0006838,ORD0101344,P00372,2025-10-26,1,Quality Issue,Rejected
RET0006839,ORD0059675,P01875,2024-01-11,1,Damaged,Approved
RET0006840,ORD0069746,P00442,2026-07-01,1,Quality Issue,Approved
RET0006841,ORD0040724,P01956,2025-01-14,1,Quality Issue,Approved
RET0006842,ORD0045943,P00864,2026-07-04,2,Quality Issue,Approved
RET0006843,ORD0101625,P00016,2026-02-14,2,Wrong Product,Processed
RET0006844,ORD0014465,P00889,2025-12-06,2,Quality Issue,Rejected
RET0006845,ORD0070254,P00133,2024-11-14,3,Wrong Product,Approved
RET0006846,ORD0036522,P00270,2025-04-18,1,Incorrect Size,Approved
RET0006847,ORD0108745,P00400,2026-02-18,1,Quality Issue,Approved
RET0006848,ORD0051553,P01819,2025-03-08,1,Damaged,Pending
RET0006849,ORD0060391,P00554,2026-07-05,1,Quality Issue,Approved
RET0006850,ORD0044222,P01653,2026-01-17,1,Late Delivery,Approved
RET0006851,ORD0101834,P01335,2025-08-13,1,Customer Changed Mind,Approved
RET0006852,ORD0082389,P00519,2025-12-01,1,Customer Changed Mind,Approved
RET0006853,ORD0091927,P01822,2024-05-02,3,Quality Issue,Approved
RET0006854,ORD0063575,P01006,2025-11-28,1,Quality Issue,Pending
RET0006855,ORD0057768,P01823,2025-10-21,2,Incorrect Size,Approved
RET0006856,ORD0039610,P00359,2024-02-07,1,Wrong Product,Approved
RET0006857,ORD0100952,P01858,2024-12-20,1,Quality Issue,Approved
RET0006858,ORD0111349,P00549,2025-12-10,1,Quality Issue,Approved
RET0006859,ORD0040477,P01656,2025-09-28,2,Quality Issue,Pending
RET0006860,ORD0105293,P00542,2026-01-10,1,Customer Changed Mind,Processed
RET0006861,ORD0064557,P00940,2025-02-14,1,Customer Changed Mind,Pending
RET0006862,ORD0088936,P00051,2026-02-22,1,Quality Issue,Rejected
RET0006863,ORD0043836,P01744,2025-05-24,1,Customer Changed Mind,Processed
RET0006864,ORD0086682,P01933,2024-03-11,2,Wrong Product,Processed
RET0006865,ORD0007022,P00491,2026-07-24,1,Late Delivery,Processed
RET0006866,ORD0073454,P01970,2026-03-30,1,Wrong Product,Processed
RET0006867,ORD0091235,P01739,2025-11-05,1,Damaged,Processed
RET0006868,ORD0095036,P00559,2024-07-28,1,Damaged,Processed
RET0006869,ORD0080108,P01941,2026-04-05,1,Quality Issue,Approved
RET0006870,ORD0048677,P00515,2026-06-16,1,Incorrect Size,Processed
RET0006871,ORD0077647,P01672,2026-06-12,21,Customer Changed Mind,Approved
RET0006872,ORD0066521,P00450,2026-04-02,1,Damaged,Processed
RET0006873,ORD0076255,P01891,2025-08-12,1,Quality Issue,Processed
RET0006874,ORD0102097,P00965,2025-12-07,2,Wrong Product,Processed
RET0006875,ORD0100848,P00897,2026-04-05,1,Incorrect Size,Processed
